"","year","company","category","ac_recv","ac_recv_to_Sales","ta","tl","az_score","debt_equity","fixedAsset_ta","gross_margin","roe","inv_to_sales","sales","ppe_ta","sales_ta","int_earned","total_accruals_ta","td_ta","m_score","mfraud","fraud","benford","bfp1","bfp2","bfc"
"1685",13,"AT21","computerssoftware",147.07,0.967056812204103,575.78,163.61,2.20206669294188,-0.43163343291878,0.21591580117406,0.985336664913204,0.0178559021746682,0,152.08,0.21591580117406,0.26412866025218,2.16391085549964,-0.0603355448261489,-0.215794226961687,-3.34080021116843,FALSE,"no",TRUE,0.314134814160704,0.743645903569825,0.874297302173676
"1686",13,"ATE","plantationsteacoffee",7.69,0.142724573125464,33.28,8.56,4.45974339503954,-0.641090146750524,0.0264423076923077,1,0.0264150943396226,0.057720861172977,53.88,0.0264423076923077,1.61899038461538,1.84276729559748,-0.927283653846154,-0.459435096153846,-7.22384859020118,FALSE,"no",FALSE,0.448347382391398,0.752413157804005,0.76825350927292
"1687",13,"ATF","edibleoilssolventextraction",42.68,0.0542202347680268,450.34,80.71,5.00879885883328,-0.670046195985446,0.277612470577786,0.583477310838965,0.17023016229917,0.0728441485847858,787.16,0.277612470577786,1.74792379091353,2642.33333333333,0.0949060709686015,-0.363947239863215,-2.42029767780954,FALSE,"no",FALSE,0.149752763602984,0.0768757968446705,0.0715696157980296
"1688",13,"ATM","textileswoollenworsted",16.28,0.176553519141091,67.72,38.88,1.97973654955408,1.3549364021805,0.18222090962788,0.198785381195098,0.00423985463355542,0.18056609912157,92.21,0.18222090962788,1.3616361488482,1.2824427480916,0.066597755463674,0.330330773774365,-2.42079140067673,FALSE,"no",FALSE,0.100467734495378,0.134184437085224,0.122001352239827
"1689",13,"AVT02","edibleoilssolventextraction",38.48,0.161694260021851,260.01,78.65,4.37439456314128,-0.415719485922294,0.179839236952425,0.49844524749979,0.375677884258227,0.360870661400118,237.98,0.179839236952425,0.915272489519634,21.3286290322581,0.163724472135687,-0.215222491442637,-2.2028753511029,FALSE,"no",FALSE,0.275203869847788,0.202649934986866,0.2218531359248
"1690",13,"AW01","electrodesgraphite",72.58,0.199812795947583,336.22,70.06,4.02534542634692,-0.620538374045388,0.242460293855214,0.357697390155269,0.10334181877268,0.120196013654884,363.24,0.242460293855214,1.08036404734995,42.7317073170732,0.0288501576348819,-0.340759026827672,-2.94693455666313,FALSE,"no",FALSE,0.226080016202016,0.663274124217653,0.677156423448417
"1691",13,"AXI","computerssoftwaremediumsmall",9.55,0.175100843417675,60.08,11.86,4.44270836692168,-0.708312838170192,0.125665778961385,1,0.181997048696508,0,54.54,0.125665778961385,0.907789613848202,10.2461538461538,-0.121005326231691,-0.479360852197071,-3.04337555852351,FALSE,"no",FALSE,0.0366455799925754,5.05017018903597e-05,9.89106088102876e-05
"1692",13,"AYC","trading",96.04,0.324722748174195,637.99,311.37,1.10911425755841,1.12960809794132,0.28042759290898,0.646943467676494,0.0776280692155119,0.115735731674331,295.76,0.28042759290898,0.463580933870437,2.46825396825397,0.0109249361275255,0.258875530964435,-3.04711920162617,FALSE,"no",FALSE,0.788062486766147,0.57853637678241,0.647676862013156
"1693",13,"B02","engineering",30,0.254928619986404,202.76,89.46,1.1073092368904,0.524020442930153,0.269333201814954,0.542233174711081,0.00817717206132879,0.168592794017675,117.68,0.269333201814954,0.58039060958769,-0.4992,-0.0860623397119747,0.151706450976524,-3.43489597220458,FALSE,"no",FALSE,0.51190336573576,0.850902859069494,0.873020662451267
"1694",13,"B04","packaging",275.48,0.378703105453446,2686.94,566.01,1.99548316990106,-0.4152849660644,0,0.343194534181983,0.00679745043956157,0.190712508420054,727.43,0,0.270728040075327,1.4165284417992,-0.0446530253745897,-0.149612570433281,-2.60941228264786,FALSE,"no",FALSE,0.0446795118142753,0.057985335365895,0.0454940618216652
"1695",13,"B06","miscellaneous",18.95,0.199138293400588,103.87,37.59,2.13414364124349,0.156259612426945,0.32521421007028,0.668242959226566,0.0904337127037835,0.0800756620428752,95.16,0.32521421007028,0.916145181476846,5.57324840764331,0.00741311254452681,0.048907287956099,-3.01871402545172,FALSE,"no",FALSE,0.124092579060612,0.207993396185463,0.171203612638441
"1696",13,"BA01","castingsforgings",15,0.216888374783112,62.28,27.58,2.08812906693344,0.600696459663378,0.280667951188182,0.491758241758242,0.0853163087637841,0.0769230769230769,69.16,0.280667951188182,1.11046885035324,3.34745762711864,0.0118818240205523,0.166184971098266,-2.92127324458251,FALSE,"no",FALSE,0.389475468467522,0.738706867898093,0.862494856386362
"1697",13,"BA05","chemicals",102.28,0.199843688940993,817.41,347.96,1.58586017494922,1.01739332096475,0.363306052042427,0.438901914810473,0.180774582560297,0.110883157483392,511.8,0.363306052042427,0.626123976951591,3.38622047244095,-0.0594071518576969,0.214678068533539,-3.20931290563364,FALSE,"no",FALSE,0.599132046656276,0.808843840206902,0.852280361481595
"1698",13,"BA06","plantationsteacoffee",1.24,0.0123641439824509,197.76,58.53,1.62885033598756,0.0193312434691745,0.413733818770227,0.775251769867385,0.15377917102055,0.0461661182570545,100.29,0.413733818770227,0.507129854368932,3.23464566929134,-0.00621966019417476,0.0056128640776699,-2.64875507994464,FALSE,"no",FALSE,0.0484611183056534,0.276122687835834,0.348520555077703
"1699",13,"BA9","steelmediumsmall",7.19,0.0105007959574126,1491.74,564.9,2.42008582074342,-0.38876205109339,0,0.322676753662134,0.03114078273948,0.144805830205488,684.71,0,0.459000898279861,2.64003610923042,-0.0427755506991835,-0.240852963653184,-1.85099762761331,TRUE,"no",FALSE,0.210339420449072,0.164130798082841,0.142496377979842
"1700",13,"BAG","mediaentertainment",16.48,0.429054933611039,481.32,99.65,2.63792094577135,-0.651926368367739,0.198184160226045,1,-0.0309476405043837,0.536839364748763,38.41,0.198184160226045,0.0798013795395994,-0.146496815286624,-0.428716861962935,-0.387766974154409,-4.31644917251047,FALSE,"no",FALSE,0.100837347929385,0.0081100613007935,0.00546559442861916
"1701",13,"BAI02","foodprocessing",8.91,0.0378343949044586,180.47,104.12,2.1859256322241,2.10713219934348,0.237324763118524,0.708365180467091,0.113100566994927,0.302590233545648,235.5,0.237324763118524,1.3049260264864,1.66606822262119,0.0252119465839198,0.391256164459467,-3.15962495439778,FALSE,"no",FALSE,0.532120917483665,0.372585358480928,0.378396189579736
"1702",13,"BAS01","textilesgeneral",44.64,0.0811208635446764,1139.96,478.95,1.26688897750293,1.22798530027446,0.394092775185094,0.418942739282924,0.127087500581476,0.165094768213124,550.29,0.394092775185094,0.482727464121548,2.42260183968463,-0.0549317519912979,0.231569528755395,-3.18302212396733,FALSE,"no",FALSE,0.613921665347738,0.0549462677779323,0.0529702016375361
"1703",13,"BAT","fertilisers",90.22,0.31001305752182,335.6,194.36,1.7702344351597,1.77261055634807,0.212008343265793,0.230602707717683,0.148644793152639,0.291732526974091,291.02,0.212008343265793,0.867163289630512,2.52872444011685,-0.0016984505363528,0.370262216924911,-2.59320402530103,FALSE,"no",FALSE,0.236838358021371,0.496649081109217,0.61815735780191
"1704",13,"BB","electricequipment",188.35,0.351832480292898,688.25,276.81,2.38163903079967,-0.113015893360677,0.144380675626589,0.240015690962753,-0.0156049730838247,0.177905630066873,535.34,0.144380675626589,0.777827824191791,0.0724637681159421,-0.0225790047221213,-0.0512459135488558,-3.39484827237001,FALSE,"no",FALSE,0.0243626873550845,0.11175690543472,0.102035879024209
"1705",13,"BB04","bearings",34.88,0.224496363519341,202.76,28.82,5.22758107385944,-0.789235044610209,0.18677253896232,0.436635129046792,0.0494368875237677,0.337388170174422,155.37,0.18677253896232,0.766275399487078,39.0666666666667,0.00374827382126652,-0.532254882619846,-3.1602792402581,FALSE,"no",FALSE,0.122504099470151,0.0224493644841334,0.0221941398487732
"1706",13,"BB06","plastics",7.94,0.0541240627130198,124.9,27.31,3.2788059940446,-0.535623193334467,0.310408326661329,0.2719836400818,-0.0130930113926203,0.0701431492842536,146.7,0.310408326661329,1.17453963170536,1.02335456475584,-0.0660528422738191,-0.252201761409127,-2.92635701783313,FALSE,"no",FALSE,0.0878729468423627,0.0115735629166523,0.0120751348607964
"1707",13,"BBaH","hotels",13.79,0.0875499968255984,595.74,210.24,1.14818129426692,0.438030095759234,0.40168529895592,1,0.0202462380300958,0.157259856517047,157.51,0.40168529895592,0.264393863094639,1.58301526717557,-0.0491825292913016,0.107496558901534,-3.22325165597011,FALSE,"no",TRUE,0.189991827694981,0.824600238634205,0.922702293836751
"1708",13,"BBI","textilesprocessing",20.77,0.125278967368358,141.18,69.37,1.75269596114897,0.75664725246898,0.228856778580535,0.381024187224802,0.531780197518359,0.129380541649074,165.79,0.228856778580535,1.17431647542145,1.05401459854015,-0.0888227794305142,0.211644708882278,-3.433676538009,FALSE,"no",FALSE,0.323726492096233,0.953289702679015,0.992241852306457
"1709",13,"BBT","plantationsteacoffee",39.86,0.169479994897742,605.59,232.58,2.02842493138897,-0.133941537888661,0.172492940768507,0.645903312215655,0.0704896667287283,0.401505166035971,235.19,0.172492940768507,0.38836506547334,2.64161073825503,0.0732013408411632,-0.0593966214765766,-2.49179872252223,FALSE,"no",FALSE,0.135391136751918,0.305630008605806,0.298222798894467
"1710",13,"BC02","personalcare",9.97,0.016461380972823,601.88,72.22,8.21497958926518,-0.850726524875468,0.0761779756762145,0.639451177228148,0.345962257911163,0.0591916256645643,605.66,0.0761779756762145,1.0062803216588,3147.5,0.117398817039942,-0.683840632684256,-2.46992798855972,FALSE,"no",FALSE,0.0526696874554178,0.950485420210722,0.984012354925985
"1711",13,"BC06","vanaspatioils",17.01,0.0297112714188398,437.3,252.24,2.01316922911395,2.40221203129215,0.253647381660188,0.146530191612374,-0.0450499055840302,0.304099491711935,572.51,0.253647381660188,1.30919277383947,1.88264580369844,0.00448204893665676,0.407271895723759,-3.1555689908677,FALSE,"no",FALSE,0.0632994362511561,0.0105997346192541,0.00899702541927605
"1712",13,"BC11","trading",0.21,0.0371681415929204,15,7.29,2.71123814814815,-0.0240963855421686,0.0166666666666667,1,0.131191432396252,0.031858407079646,5.65,0.0166666666666667,0.376666666666667,220,0.0566666666666667,-0.012,-3.31777185956889,FALSE,"no",FALSE,0.361888640608577,0.159676174871495,0.185118843685709
"1713",13,"BC13","cementmajor",17.99,0.214780324737345,163.67,45.33,2.17789863859406,-0.491588156123822,0.150363536384188,0.401265520534862,0.0355540601166442,0.167502387774594,83.76,0.150363536384188,0.511761471253131,3.47450980392157,0.0647644650821776,-0.267794953259608,-1.83713550689516,TRUE,"no",FALSE,0.461614982782796,0.205750567985372,0.188335325818678
"1714",13,"BC17","computerssoftware",13.3,0.310240261254957,38.82,11.67,2.47802451032979,-0.495896328293736,0.10252447192169,1,-0.288120950323974,0.0235595987870306,42.87,0.10252447192169,1.10432766615147,-4.024,-0.106903657908295,-0.295723853683668,-3.84270844513672,FALSE,"no",FALSE,0.012489677217518,0.114626849457974,0.127070610200796
"1715",13,"BCH","hotels",4.88,0.0500615510874025,656.11,326.26,0.310883767846426,1.18585019429184,0.275258721860664,1,-0.0501138952164009,0.165469839967173,97.48,0.275258721860664,0.148572647879167,0.336298178737823,-0.27934340278307,0.269771837039521,-4.16618798513911,FALSE,"no",FALSE,0.00783706335544077,0.253944754737893,0.244122301083702
"1716",13,"BCI01","pesticidesagrochemicals",35.48,0.242764283270612,171.62,77.94,1.70491476976319,0.675768651902817,0.274909684185992,0.28060212110845,0.0423564824768867,0.183783783783784,146.15,0.274909684185992,0.851590723691877,2.0968660968661,-0.0293089383521734,0.183137163500757,-2.374587199469,FALSE,"no",FALSE,0.376915892761861,0.59821069422056,0.669744717853478
"1717",13,"BCI03","textilesspinningsyntheticblended",13.16,0.0399102323042397,714.63,341.31,-0.287099384043274,0.90197826692672,0.271259253040035,0.58209498392673,-0.7784341042073,0.0467641171832353,329.74,0.271259253040035,0.461413598645453,-2.02912621359223,-0.323202216531632,0.226494829492185,-5.05334702033614,FALSE,"no",FALSE,0.11573273844075,0.897116686843945,0.963051693318416
"1718",13,"BCP","pharmaceuticals",3.34,0.555740432612313,22.66,6.13,0.483188957552528,-0.167119565217391,0.404677846425419,0.735440931780366,0.0733695652173913,0.0532445923460899,6.01,0.404677846425419,0.26522506619594,5.21052631578947,0.029567519858782,-0.0542806707855251,-2.78048687053295,FALSE,"no",FALSE,0.00153783889722503,0.000475119219382925,0.00129227930725462
"1719",13,"BCT","textilesprocessing",2.06,0.0374477367751318,31.16,14.1,2.11982637997433,2.33333333333333,0.412387676508344,0.193055808034903,0.0780141843971631,0.0267224141065261,55.01,0.412387676508344,1.76540436456996,1.69784172661871,0.000320924261874198,0.316752246469833,-3.13168465306953,FALSE,"no",FALSE,0.147606365510271,0.203850204418966,0.229531610330965
"1720",13,"BD01","pharmaceuticals",2.24,0.153005464480874,11.79,2.82,3.08655174778482,-0.53921568627451,0.241730279898219,0.347677595628415,0.0637254901960784,0.0573770491803279,14.64,0.241730279898219,1.24173027989822,7.21428571428571,-0.0118744698897371,-0.279898218829516,-2.59459428773995,FALSE,"no",FALSE,0.261552162842004,0.300327336096268,0.428154277675254
"1721",13,"BD02","dyespigments",24.06,0.188321853475266,57.64,30.16,3.64717755500619,0.308459869848156,0.0796321998612075,0.351518472135254,0.0546637744034707,0.0945522855353788,127.76,0.0796321998612075,2.21651630811936,2.56164383561644,0.089000693962526,0.123351839000694,-2.30003053315834,FALSE,"no",FALSE,0.0477370251433262,0.758211492273529,0.885677999780558
"1722",13,"BD03","miscellaneous",10.01,0.159496494582537,76,39.59,1.56065016803818,1.40961655508217,0.237894736842105,0.384321223709369,0.0669506999391357,0.353728489483748,62.76,0.237894736842105,0.825789473684211,1.75882352941176,-0.0348684210526316,0.304736842105263,-3.05615601202966,FALSE,"no",FALSE,0.615498975157415,0.124384434865089,0.160305081248868
"1723",13,"BDH","pharmaceuticals",8.79,0.218874501992032,56.75,19.84,2.16813148856047,-0.0919908466819223,0.265550660792952,0.313247011952191,0.0764302059496567,0.0943725099601594,40.16,0.265550660792952,0.707665198237885,4.96385542168675,-0.0444052863436123,-0.0354185022026432,-3.4497421333933,FALSE,"no",FALSE,0.579153175602172,0.453419514881565,0.460631319422036
"1724",13,"BE05","metalsnonferrous",16,1.08108108108108,22.62,20.33,0.866525377252348,8.63507109004739,0.00751547303271441,1,0.0758293838862559,0.139864864864865,14.8,0.00751547303271441,0.654288240495137,7.25,0.0486295313881521,0.805481874447392,-4.45939597501617,FALSE,"no",TRUE,0.0329452500209995,0.554467602805323,0.898881664471725
"1725",13,"BE08","constructioncontractingrealestate",15.57,0.0232083233961364,2752.35,1544.25,0.590998046780158,12.7572383073497,0,1,0.572383073496659,0.898789649415693,670.88,0,0.243748069831235,1.6733832046332,-0.0237142805239159,0.520282667538649,-2.77957801407449,FALSE,"no",FALSE,2.69748090531152e-08,8.13084155559807e-08,2.35104953283383e-08
"1726",13,"BEH","hotels",0.15,0.0333333333333333,15.03,3.67,1.32456821144269,-0.13849765258216,0.472388556220892,1,0.124413145539906,0.0222222222222222,4.5,0.472388556220892,0.29940119760479,7.64285714285714,-0.0219560878243513,-0.0392548236859614,-3.0297404668104,FALSE,"no",FALSE,0.0102286692743667,0.0578517750438914,0.103744533951873
"1727",13,"BEO","cablestelephone",37.34,0.310519750519751,174.57,78.61,1.72105137203868,0.263014138817481,0.193217620438792,0.229106029106029,0.0914203084832905,0.247068607068607,120.25,0.193217620438792,0.688835424185141,2.14949494949495,0.0172996505699719,0.0937732714670333,-2.65327446279848,FALSE,"no",FALSE,0.525456824054252,0.206071141823767,0.306170345636134
"1728",13,"BEP","petrochemicals",128.74,0.307314045641173,516.77,173.38,2.21272371505255,-0.136209645277003,0.27609961878592,0.154874439033706,0.00592865683539259,0.144681562112098,418.92,0.27609961878592,0.810650773071192,0.933392539964476,-0.0816804381059272,-0.0529055479226735,-3.4604322947954,FALSE,"no",TRUE,0.0706357410144351,0.503226420884636,0.694354678156827
"1729",13,"BES01","powergenerationdistribution",50.26,0.54217907227616,206.03,102.93,0.882194938743771,1.46834532374101,0.29806338882687,0.638727076591154,-0.141966426858513,0.195253505933118,92.7,0.29806338882687,0.449934475561811,-0.590575916230366,-0.0159685482696695,0.297189729651022,-3.40826882477694,FALSE,"no",FALSE,0.0330840848493139,0.020847641539528,0.0144676869831322
"1730",13,"BF02","fertilisers",7.65,0.14918096723869,102.89,36.16,3.36883965864395,-0.264442636289666,0.170862085722616,0.644890795631825,0.424125305126119,0.803822152886115,51.28,0.170862085722616,0.498396345611818,92.1388888888889,0.141413159685101,-0.126348527553698,-1.95535088297256,TRUE,"no",FALSE,0.0133301704194113,0.131394376883655,0.16454986267499
"1731",13,"BFU","powergenerationdistribution",4.37,0.156462585034014,256.79,146.96,0.651194474437903,1.04651162790698,0.148019782701819,1,0.0680963654087174,0.0025062656641604,27.93,0.148019782701819,0.108765917675922,2.9181141439206,-0.0290899178316913,0.292651583005569,-3.23372486713294,FALSE,"no",FALSE,0.312946673929168,0.270296453873081,0.364689572877666
"1732",13,"BG01","autoancillaries",69.91,0.181006136240064,382.25,189.92,1.70213294198156,1.49075409836066,0.303649444081099,0.492193770551226,0.0651803278688525,0.137793542707713,386.23,0.303649444081099,1.01041203400916,1.85236051502146,-0.0482668410725965,0.297370830608241,-3.40172331945194,FALSE,"no",FALSE,0.483836042355766,0.0117377319918841,0.00877362797782844
"1733",13,"BGI03","miscellaneous",14.31,0.261465375479627,129.77,5.83,10.7177733954955,-0.935142952497497,0.262233181783155,1,0.0113472021359439,0.0140690663255984,54.73,0.262233181783155,0.421746166294213,33,-0.0819141558141327,-0.647761424057949,-3.1007274661827,FALSE,"no",FALSE,0.0258774012366868,0.00118206919168373,0.000853494117880937
"1734",13,"BGV","miscellaneous",218.21,0.62684209014392,505.62,197.47,3.56551613430945,-0.236771924399954,0.0977809422095645,0.45850449570538,0.219070073049125,0.0706098646979403,348.11,0.0977809422095645,0.688481468296349,24.3557251908397,0.309896760412958,-0.121158182033938,-1.47517830470549,TRUE,"no",FALSE,0.0415698688397225,0.23819202514161,0.240788925546982
"1735",13,"BGW","glassglassproducts",28.66,0.213244047619048,753.2,31.47,13.9321843583678,-0.949827817103501,0.125584174190122,0.991666666666667,0.0316306358012882,0.222916666666667,134.4,0.125584174190122,0.178438661710037,120.444444444444,0.036497610196495,-0.790985130111524,-2.87618187706311,FALSE,"no",FALSE,0.245507157842068,0.0788671104916463,0.0857040303949802
"1736",13,"BH07","miscellaneous",0.14,0.0686274509803922,17.47,4.26,1.97531555906705,-0.61307901907357,0.125930165998855,1,0.0181653042688465,0,2.04,0.125930165998855,0.116771608471666,2.10810810810811,0.00515168860904408,-0.386376645678306,-2.93621157689503,FALSE,"no",TRUE,0.00813356699209,0.105551095412713,0.501166764379385
"1737",13,"BHE02","textileshosieryknitwear",10.17,0.105410447761194,118.52,37.26,2.38087098530834,-0.215413771320278,0.284762065474182,0.267827529021559,0.0606443461781428,0.357276119402985,96.48,0.284762065474182,0.814039824502194,2.99655172413793,0.0242153223084711,-0.0863145460681742,-2.33972023380997,FALSE,"no",FALSE,0.0565081067424138,0.00261857695954704,0.0045284959997709
"1738",13,"BHL01","pumps",12.21,0.320977917981073,60.74,41.35,1.22030793371076,3.394261424017,0.164142245637142,0.478443743427971,0.0595111583421892,0.629074658254469,38.04,0.164142245637142,0.626275930194271,1.48026315789474,0.0232136977280211,0.525847876193612,-2.37055446871799,FALSE,"no",FALSE,0.403329894866252,0.270437863970477,0.271313550623931
"1739",13,"BI05","steelmediumsmall",54.36,0.253155125040749,495.51,209.84,1.23245455779634,0.679122989517484,0.324372868357854,0.238997811204769,0.0182443786508762,0.200111768267126,214.73,0.324372868357854,0.433351496438013,1.48049281314168,-0.00324917761498254,0.171278077132651,-3.04640378073688,FALSE,"no",FALSE,0.231072756661195,0.031393745543388,0.0404436244458928
"1740",13,"BI06","leatherproducts",27.36,0.120677487649965,342.13,146.4,2.12522969674551,0.0510445832435926,0.164294274106334,0.482533521524347,0.0595879101155862,0.398332745236415,226.72,0.164294274106334,0.66267208371087,2.91371158392435,0.0769298219974863,0.0207815742554,-2.60045177903187,FALSE,"no",FALSE,0.144028236513639,0.0550342314134867,0.0605522658457698
"1741",13,"BI07","textilesgeneral",11.38,0.347799511002445,36.84,20.98,1.90480654550272,0.655880031570639,0.0865906623235613,0.974022004889975,0.00631412786108919,0.300122249388753,32.72,0.0865906623235613,0.888165038002171,1.19354838709677,0.00352877307274701,0.22557003257329,-3.24400569842804,FALSE,"no",FALSE,0.0108793279516322,0.0420267883428208,0.044514552164063
"1742",13,"BI10","glassglassproducts",18.59,0.353960396039604,1631.39,1425.44,0.375572595968446,6.19229022655028,0.00475667988647718,1,0.0624653110651395,0,52.52,0.00475667988647718,0.0321934056234254,0.748188405797102,-0.0307529162248144,0.752272601891638,-1.89893521484027,TRUE,"no",FALSE,0.170779467493149,0.886790493013396,0.915674015370642
"1743",13,"BI16","textilesprocessing",7.4,0.18472291562656,38.47,15.24,2.74469888183655,-0.0735562310030395,0.176761112555238,0.523464802795806,0.0693009118541033,0.0334498252621068,40.06,0.176761112555238,1.04133090720042,4.10526315789474,0.0332726800103977,-0.0314530803223291,-2.86388255041694,FALSE,"no",FALSE,0.280935403087894,0.191600939225369,0.356828851355487
"1744",13,"BI23","cablestelephone",26.44,0.127877732636874,387.61,91.15,2.94787355976156,-0.569397203325775,0.21872500709476,0.224850067711356,0.019510582010582,0.135519442832269,206.76,0.21872500709476,0.533422770310363,1.71306818181818,-0.0201749180877686,-0.31095688965713,-2.84799697522258,FALSE,"no",FALSE,0.171448856553381,0.292370173003918,0.31069103720762
"1745",13,"BI25","mediaentertainment",0.56,0.0881889763779528,96.39,105.4,-2.34844183073468,-3.17454095316691,0.409482311443096,1,0.609449143800289,0,6.35,0.409482311443096,0.0658782031331051,-4.2448275862069,-0.136839921153647,1.59632741985683,-4.15786794851475,FALSE,"no",FALSE,0.310055693791006,0.0491167933342397,0.0373813407533722
"1746",13,"BIB","pharmaceuticals",1.08,0.00625,97.76,56.44,2.62169610762294,0.691846522781774,0.0814238952536825,0.117418981481482,0.150479616306954,0.185648148148148,172.8,0.0814238952536825,1.76759410801964,5.38693467336683,-0.250409165302782,0.236088379705401,-1.6031199539907,TRUE,"no",FALSE,0.23729504684141,0.477031048012528,0.607328165966012
"1747",13,"BIC01","plastics",1.42,0.031154014918824,67.1,20.37,1.28306168622657,0.124172185430464,0.426229508196721,0.29223343571742,0.011037527593819,0.125493637560333,45.58,0.426229508196721,0.679284649776453,1.50649350649351,-0.0666169895678092,0.033532041728763,-3.27409662701738,FALSE,"no",FALSE,0.440045339271401,0.290822804458109,0.324124953304376
"1748",13,"BL","pharmaceuticals",21.68,0.270627886655848,187.84,26.25,3.97944643921879,-0.750972393511052,0.299031090289608,0.291224566221445,0.0677355089649938,0.0621645237798028,80.11,0.299031090289608,0.426479982964225,110.272727272727,0.0223062180579216,-0.421422487223169,-2.65285662791642,FALSE,"no",FALSE,0.192751407005004,0.00186157412345855,0.00175807788842453
"1749",13,"BM03","chemicals",5.35,0.0875757079718448,93,50.64,0.653679560209958,3.5093499554764,0.334516129032258,0.291045997708299,-0.26179875333927,0.29415616303814,61.09,0.334516129032258,0.656881720430108,-1.73488372093023,-0.215483870967742,0.423763440860215,-4.14955150771145,FALSE,"no",FALSE,0.0114955997522023,0.00417376752022214,0.00587002137051518
"1750",13,"BME","textilesmachinery",17.2,0.548819400127632,59.58,38.87,0.852421942103428,4.2527027027027,0.223564954682779,0.482769623484365,0.102702702702703,0.363114231014678,31.34,0.223564954682779,0.526015441423296,1.76521739130435,-0.0585767035918093,0.528197381671702,-3.58564934146534,FALSE,"no",FALSE,0.108980244079591,0.191086168569375,0.261884180740813
"1751",13,"BNE","constructioncontractingcivil",2.81,0.434312210200927,116.7,97.9,1.37725665601452,4.55303460011344,0.0101113967437875,0.885625965996909,0.0113442994895065,13.87171561051,6.47,0.0101113967437875,0.0554413024850043,1.23717948717949,0.273778920308483,0.687832047986289,0.365713763299335,TRUE,"no",TRUE,0.0911820236661591,0.713076820294456,0.771663128389879
"1752",13,"BO","chemicals",2.54,0.199059561128527,15.96,3.64,3.77485598611914,-0.619644723092999,0.172305764411028,0.577586206896552,0.114942528735632,0.10423197492163,12.76,0.172305764411028,0.799498746867168,13.4615384615385,-0.0432330827067669,-0.371553884711779,-3.35081825496932,FALSE,"no",FALSE,0.100634162888432,0.157815969530898,0.285814210749913
"1753",13,"BO02","textilesgeneral",74.03,0.313832718640044,181.32,73.17,2.95559904170021,-0.0896989300821099,0.153154643723803,0.940438339904193,0.0126897238118935,0.0799525202424859,235.89,0.153154643723803,1.30095962938451,2.10759493670886,0.1024156187955,-0.0397639532318552,-2.07871149395949,TRUE,"no",TRUE,0.0841365866481977,0.435454519469101,0.56004410566978
"1754",13,"BP01","pharmaceuticals",85.47,0.554927931437476,309.34,175.5,1.19336669302551,1.7285447761194,0.214650546324433,0.74743539800026,0.0603233830845771,0.136670562264641,154.02,0.214650546324433,0.497898752182065,1.57702582368655,-0.0976918600892222,0.359410357535398,-3.51841022810328,FALSE,"no",FALSE,0.915836671894481,0.404290105523937,0.450367910042275
"1755",13,"BP02","pharmaceuticals",43.5,0.301455301455301,202.54,105.22,1.41568157362905,1.42386546878599,0.260195516934926,0.5003465003465,0.0985947938263073,0.233471933471933,144.3,0.260195516934926,0.712451861360719,1.73934837092732,-0.0555445837859188,0.305174286560679,-3.4092413351999,FALSE,"no",FALSE,0.0642760305236788,0.0693883993436745,0.0751642413643789
"1756",13,"BP12","miscellaneous",0.07,0.0654205607476636,13.27,7.04,0.997681107419333,0.13365539452496,0.00150715900527506,1,0,0.168224299065421,1.07,0.00150715900527506,0.0806330067822155,1.13333333333333,-0.00753579502637528,0.0625470987189148,-2.81247593498132,FALSE,"no",TRUE,0.00133266769025708,0.573389736723341,0.976726618767386
"1757",13,"BPI","autoancillaries",90.46,0.206638189003358,689.09,223.99,2.58382404661286,-0.334847809948033,0.186245628292386,0.399090846791694,0.103489235337788,0.210795623272495,437.77,0.186245628292386,0.635287117793031,8.11967779056387,-0.0478021738814959,-0.163636099783773,-3.23192342924767,FALSE,"no",FALSE,0.38927132118047,0.304693780846014,0.289999945169897
"1758",13,"BPL","consumergoodselectronic",18.39,0.191942385972237,424.63,37.09,7.27857533694012,-0.898981370519664,0.0479711749052116,0.636781129318443,-0.0280259287504085,0.0842292036321887,95.81,0.0479711749052116,0.225631726444198,22.6833855799373,0.0984621906130043,-0.777312012811153,-1.43959476212991,TRUE,"no",FALSE,0.438484006154358,0.219489631210918,0.308026905041122
"1759",13,"BPT01","machinetools",64.59,0.394780270154636,289.55,106.94,2.36402975921731,-0.164074103025092,0.188844759108962,0.594217957337571,0.0798092706949113,0.239716398753132,163.61,0.188844759108962,0.565049214298049,1.97048406139315,-0.00518045242617855,-0.0724917976169919,-3.35216619960443,FALSE,"no",FALSE,0.264319113175813,0.70983043467559,0.740306591717193
"1760",13,"BR01","pesticidesagrochemicals",45.02,0.242616943306747,382.32,184.72,1.12110656880819,1.95410203102511,0.353238125130781,0.250431127398146,0.153366384135615,0.20079758568657,185.56,0.353238125130781,0.485352584222641,5.29504504504505,0.0847719188114668,0.319601381042059,-2.43845516850468,FALSE,"no",FALSE,0.0648142258539717,0.293574885929102,0.346668518618519
"1761",13,"BRI01","textilesweaving",17.19,0.204448144624167,82.72,43.23,1.56558439765529,2.13943355119826,0.311170212765957,0.996313035204567,0.11837327523602,0.0972882968601332,84.08,0.311170212765957,1.01644100580271,3.58169934640523,-0.0475096711798839,0.356141199226306,-3.15060929186655,FALSE,"no",FALSE,0.0634203557468757,0.110184071527335,0.121409138749991
